# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
274.7007706; 66.3074352; 550.0700757; -0.9191674; -0.0238746; 18.2213332; 3.8657206
276.6913558; 67.9166984; 551.2413670; -0.9627987; -0.0199927; 18.6388594; 4.8372672
278.6819411; 69.5717175; 552.3478302; -0.9989921; -0.0163774; 19.1485003; 5.0708343
280.6725264; 71.2604422; 553.3989002; -1.0279208; -0.0127066; 19.6685770; -4.1393959
282.6631117; 72.9765493; 554.4077668; -1.0495107; -0.0089727; 19.2450846; -8.8519787
284.6536970; 74.7097269; 555.3856023; -1.0634030; -0.0049669; 18.3066120; -9.9646384
286.6442823; 76.4549076; 556.3469548; -1.0715982; -0.0075138; 17.1889824; -6.0841566
288.6348676; 78.2140012; 557.2780114; -1.1013478; -0.0224354; 16.4693367; -4.8368585
290.6254529; 80.0096156; 558.1324224; -1.1538977; -0.0290521; 15.8739627; -4.8133899
292.6160382; 81.8538612; 558.8831366; -1.2152235; -0.0306020; 15.2584326; -4.8600321
294.6066235; 83.7402100; 559.5211816; -1.2731018; -0.0277631; 14.6106519; -5.6491007
296.5972088; 85.6661291; 560.0516169; -1.3332819; -0.0338791; 13.8195918; -5.0278613
298.5877941; 87.6128232; 560.4483949; -1.4087692; -0.0414062; 13.0753334; -5.0022913
300.5783794; 89.5850978; 560.6847379; -1.4957920; -0.0459096; 12.2902143; -2.8276886
302.5689647; 91.5740301; 560.7318159; -1.6056394; -0.0662391; 11.8233606; -2.2461693
304.5595500; 93.5500091; 560.5192021; -1.7534443; -0.0751674; 11.4389455; -1.8080347
306.5501353; 95.4746595; 560.0159830; -1.8981649; -0.0711103; 11.1198642; -0.0770903
308.5407206; 97.2976831; 559.2302957; -2.0660131; -0.0972885; 11.1060555; -0.0770903
310.5313058; 98.9370477; 558.1186052; -2.2645010; -0.0908236; 11.0922297; 0.7483824
312.5218911; 100.3614695; 556.7177154; -2.4247220; -0.0716243; 11.2257293; 2.8953637
314.5124764; 101.5624580; 555.1334737; -2.5581668; -0.0626454; 11.7279126; 3.2975445
316.5030617; 102.5574613; 553.4099316; -2.6759122; -0.0565441; 12.2748532; 3.3862170
318.4936470; 103.3520894; 551.5850955; -2.7846714; -0.0525903; 12.8122258; 3.2645388
320.4842323; 103.9534754; 549.6885275; -2.8819171; -0.0451529; 13.3097639; 3.8904542
322.4748176; 104.3823054; 547.7448732; -2.9644676; -0.0376485; 13.8794228; 4.6270574
324.4654029; 104.6642762; 545.7747863; -3.0319250; -0.0301629; 14.5278864; 5.1680878
326.4559882; 104.8278971; 543.7908215; -3.0840312; -0.0221574; 15.2195441; 5.1552284
328.4465735; 104.9034226; 541.8022449; -3.1212870; -0.0161702; 15.8794951; 5.1424010
330.4371588; 104.9147492; 539.8118359; 3.1341317; -0.0119779; 16.5115457; 5.1296055
332.4277441; 104.8764890; 537.8218937; 3.1107609; -0.0115073; 17.1187901; 5.1168419
334.4183294; 104.7926748; 535.8330806; 3.0883847; -0.0109236; 17.7037848; 5.1041100
336.4089147; 104.6656287; 533.8463572; 3.0672989; -0.0102622; 18.2686707; 5.0914098
338.3995000; 104.4980508; 531.8629630; 3.0475222; -0.0096101; 18.8152624; 5.0787412
340.3900853; 104.2925497; 529.8830137; 3.0290355; -0.0089649; 19.3451140; 5.0661041
342.3806705; 104.0517400; 527.9069882; 3.0118264; -0.0083250; 19.8595685; 1.4060038
344.3712558; 103.7782375; 525.9353123; 2.9959020; -0.0076756; 20.0000000; 0.0000000
346.3618411; 103.4746293; 523.9679773; 2.9812617; -0.0070368; 20.0000000; 0.0000000
348.3524264; 103.1435066; 522.0051699; 2.9678830; -0.0064060; 20.0000000; 0.0000000
350.3430117; 102.7873588; 520.0466267; 2.9557547; -0.0057796; 20.0000000; 0.0000000
352.3335970; 102.4087006; 518.0923367; 2.9448565; -0.0051824; 20.0000000; 0.0000000
354.3241823; 102.0099396; 516.1422530; 2.9351122; -0.0046084; 20.0000000; 0.0000000
356.3147676; 101.5932553; 514.1956375; 2.9265204; -0.0040231; 20.0000000; 0.0000000
358.3053529; 101.1610019; 512.2524997; 2.9190667; -0.0034904; 20.0000000; 0.0000000
360.2959382; 100.7153060; 510.3126482; 2.9126031; -0.0030034; 20.0000000; 0.0000000
362.2865235; 100.2579711; 508.3752015; 2.9071404; -0.0024842; 20.0000000; 0.0000000
364.2771088; 99.7911857; 506.4403724; 2.9028323; -0.0017433; 20.0000000; 0.0000000
366.2676941; 99.3176339; 504.5068338; 2.9002902; -0.0007664; 20.0000000; 0.0000000
368.2582794; 98.8418961; 502.5739702; 2.9009580; 0.0014369; 20.0000000; 0.0000000
370.2488647; 98.3716602; 500.6399417; 2.9058072; 0.0032569; 20.0000000; 0.0000000
372.2394500; 97.9138129; 498.7024579; 2.9137641; 0.0048655; 20.0000000; 0.0000000
374.2300352; 97.4771389; 496.7598450; 2.9290781; 0.0105336; 20.0000000; 0.0000000
376.2206205; 97.0801329; 494.8095524; 2.9518296; 0.0088039; 20.0000000; 0.0000000
378.2112058; 96.7163740; 492.8528397; 2.9609543; 0.0008576; 20.0000000; 0.0000000
380.2017911; 96.3658149; 490.8938607; 2.9707845; 0.0090133; 20.0000000; 0.0000000
382.1923764; 96.0483246; 488.9271303; 2.9916205; 0.0072420; 20.0000000; 0.0000000
384.1829617; 95.7583556; 486.9588315; 2.9955280; -0.0029770; 20.0000000; 0.0000000
386.1735470; 95.4648700; 484.9907477; 2.9925976; 0.0000447; 20.0000000; 0.0000000
388.1641323; 95.1718891; 483.0228464; 2.9965606; 0.0047028; 20.0000000; 0.0000000
390.1547176; 94.8971871; 481.0496017; 3.0120017; 0.0106318; 20.0000000; 0.0000000
392.1453029; 94.6605584; 479.0728551; 3.0327709; 0.0102275; 20.0000000; 0.0000000
394.1358882; 94.4642570; 477.0924358; 3.0526267; 0.0096557; 20.0000000; 0.0000000
396.1264735; 94.3059860; 475.1081133; 3.0711361; 0.0089391; 20.0000000; 0.0000000
398.1170588; 94.1830862; 473.1213975; 3.0882648; 0.0082749; 20.0000000; 0.0000000
400.1076441; 94.0929236; 471.1327359; 3.1040882; 0.0076183; 20.0000000; 0.0000000
402.0982294; 94.0329325; 469.1431520; 3.1185887; 0.0069504; 20.0000000; 0.0000000
404.0888147; 94.0004534; 467.1527927; 3.1317328; 0.0062560; 20.0000000; 0.0000000
406.0794000; 93.9927631; 465.1622041; -3.1396908; 0.0055586; 20.0000000; 0.0000000
408.0699852; 94.0070965; 463.1717616; -3.1293257; 0.0048558; 20.0000000; 0.0000000
410.0605705; 94.0406636; 461.1813864; -3.1203704; 0.0041415; 20.0000000; 0.0000000
412.0511558; 94.0906358; 459.1914343; -3.1128390; 0.0034240; 20.0000000; 0.0000000
414.0417411; 94.1541662; 457.2019458; -3.1067411; 0.0027029; 20.0000000; 0.0000000
416.0323264; 94.2284027; 455.2126807; -3.1020823; 0.0019777; 20.0000000; 0.0000000
418.0229117; 94.3104664; 453.2238010; -3.0988682; 0.0012513; 20.0000000; 0.0000000
420.0134970; 94.3974815; 451.2351735; -3.0971014; 0.0005239; 20.0000000; 0.0000000
