# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
239.5560713; 8.1690597; -76.5861142; -2.2852612; -0.0399349; 16.7152663; -0.1741904
241.5523719; 9.6214227; -77.9549566; -2.3687990; -0.0430563; 16.6944498; -0.1741904
243.5486725; 10.9510468; -79.4430887; -2.4556206; -0.0413904; 16.6736074; 0.3193338
245.5449731; 12.1552409; -81.0358621; -2.5301815; -0.0333533; 16.7117969; 2.5104000
247.5412737; 13.2472987; -82.7053560; -2.5937152; -0.0307525; 17.0090323; 2.9222564
249.5375743; 14.2353380; -84.4394696; -2.6529550; -0.0285471; 17.3486191; 3.2199434
251.5338749; 15.1236722; -86.2284550; -2.7076936; -0.0262745; 17.7152628; 3.5581228
253.5301755; 15.9154925; -88.0593469; -2.7586539; -0.0248606; 18.1117835; 3.6397884
255.5264761; 16.6161220; -89.9288674; -2.8069113; -0.0233761; 18.5086176; 3.7779693
257.5227766; 17.2289661; -91.8296978; -2.8519609; -0.0217528; 18.9117119; 3.9965160
259.5190772; 17.7583415; -93.7536710; -2.8936473; -0.0200369; 19.3289768; 4.2805309
261.5153778; 18.2105707; -95.6982302; -2.9319689; -0.0183225; 19.7661275; 2.3293598
263.5116784; 18.5914054; -97.6582127; -2.9668109; -0.0165862; 20.0000000; 0.0000000
265.5079790; 18.9070459; -99.6291498; -2.9982077; -0.0148771; 20.0000000; 0.0000000
267.5042796; 19.1640598; -101.6089684; -3.0262251; -0.0131855; 20.0000000; 0.0000000
269.5005802; 19.3688501; -103.5946641; -3.0508603; -0.0114993; 20.0000000; 0.0000000
271.4968808; 19.5280265; -105.5847946; -3.0721396; -0.0098182; 20.0000000; 0.0000000
273.4931814; 19.6481587; -107.5776059; -3.0900681; -0.0081414; 20.0000000; 0.0000000
275.4894820; 19.7358659; -109.5715829; -3.1046438; -0.0064643; 20.0000000; 0.0000000
