# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
349.7853280; 102.9012029; 516.5829426; 2.9634875; -0.0072284; 20.0000000; 0.0000000
351.7841013; 102.5330384; 514.6178191; 2.9494257; -0.0068335; 20.0000000; 0.0000000
353.7828746; 102.1382405; 512.6587758; 2.9361671; -0.0064371; 20.0000000; 0.0000000
355.7816479; 101.7182509; 510.7048619; 2.9236980; -0.0060395; 20.0000000; 0.0000000
357.7804212; 101.2745257; 508.7553932; 2.9120158; -0.0056493; 20.0000000; 0.0000000
359.7791945; 100.8091585; 506.8124807; 2.9011190; -0.0052457; 20.0000000; 0.0000000
361.7779678; 100.3233214; 504.8739103; 2.8911112; -0.0047597; 20.0000000; 0.0000000
363.7767411; 99.8208976; 502.9408057; 2.8849074; -0.0009388; 20.0000000; 0.0000000
365.7755144; 99.3140985; 501.0060142; 2.8872057; 0.0028389; 20.0000000; 0.0000000
367.7742877; 98.8182146; 499.0692926; 2.8955600; 0.0055309; 20.0000000; 0.0000000
369.7730610; 98.3411140; 497.1267255; 2.9050146; 0.0032192; 20.0000000; 0.0000000
371.7718343; 97.8772154; 495.1837911; 2.9086009; 0.0008816; 20.0000000; 0.0000000
373.7706076; 97.4169050; 493.2392089; 2.9093868; -0.0000960; 20.0000000; 0.0000000
375.7693809; 96.9581717; 491.2952695; 2.9112020; 0.0022782; 20.0000000; 0.0000000
377.7681542; 96.5079869; 489.3471989; 2.9191682; 0.0066609; 20.0000000; 0.0000000
379.7669275; 96.0843415; 487.3931817; 2.9392744; 0.0134549; 20.0000000; 0.0000000
381.7657008; 95.7110235; 485.4284244; 2.9691323; 0.0160503; 20.0000000; 0.0000000
383.7644741; 95.4004587; 483.4550181; 3.0003601; 0.0107884; 20.0000000; 0.0000000
385.7632474; 95.1299245; 481.4748650; 3.0059297; -0.0052026; 20.0000000; 0.0000000
387.7620207; 94.8545847; 479.4957081; 3.0052174; 0.0064141; 20.0000000; 0.0000000
389.7607940; 94.6035770; 477.5119752; 3.0285460; 0.0127963; 20.0000000; 0.0000000
391.7595673; 94.4014734; 475.5235964; 3.0510125; 0.0096815; 20.0000000; 0.0000000
393.7583406; 94.2394685; 473.5314221; 3.0698011; 0.0092792; 20.0000000; 0.0000000
395.7571139; 94.1144002; 471.5365235; 3.0879918; 0.0087565; 20.0000000; 0.0000000
397.7558872; 94.0241943; 469.5398782; 3.1045993; 0.0078615; 20.0000000; 0.0000000
399.7546605; 93.9654934; 467.5419155; 3.1196159; 0.0071738; 20.0000000; 0.0000000
401.7534338; 93.9354425; 465.5433691; 3.1332605; 0.0064561; 20.0000000; 0.0000000
403.7522071; 93.9311730; 463.5446969; -3.1377888; 0.0056879; 20.0000000; 0.0000000
405.7509804; 93.9496485; 461.5459333; -3.1271545; 0.0049535; 20.0000000; 0.0000000
407.7497537; 93.9879096; 459.5475406; -3.1179905; 0.0042119; 20.0000000; 0.0000000
409.7485270; 94.0429886; 457.5496134; -3.1103229; 0.0034606; 20.0000000; 0.0000000
411.7473003; 94.1118941; 455.5519588; -3.1041522; 0.0027136; 20.0000000; 0.0000000
413.7460736; 94.1916298; 453.5547949; -3.0994760; 0.0019648; 20.0000000; 0.0000000
415.7448469; 94.2792056; 451.5580022; -3.0962991; 0.0012140; 20.0000000; 0.0000000
